index,status,pokedex_number,name,generation,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
917,"PseudoLegendary",784,"Kommo-o",7,"Dragon","Fighting",1.6,78.2,"Bulletproof","Soundproof","Overcoat",600,75,110,125,100,105,85,45,50,300,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
918,"Sub Legendary",785,"Tapu Koko",7,"Electric","Fairy",1.8,20.5,"Electric Surge","","Telepathy",570,70,115,85,95,75,130,3,50,285,"Slow","Undiscovered","",NaN,15,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
919,"Sub Legendary",786,"Tapu Lele",7,"Psychic","Fairy",1.2,18.6,"Psychic Surge","","Telepathy",570,70,85,75,130,115,95,3,50,285,"Slow","Undiscovered","",NaN,15,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
920,"Sub Legendary",787,"Tapu Bulu",7,"Grass","Fairy",1.9,45.5,"Grassy Surge","","Telepathy",570,70,130,115,85,95,75,3,50,285,"Slow","Undiscovered","",NaN,15,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
921,"Sub Legendary",788,"Tapu Fini",7,"Water","Fairy",1.3,21.2,"Misty Surge","","Telepathy",570,70,75,115,95,130,85,3,50,285,"Slow","Undiscovered","",NaN,15,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
922,"Legendary",789,"Cosmog",7,"Psychic","",0.2,0.1,"Unaware","","",200,43,29,31,29,31,37,45,0,40,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
923,"Legendary",790,"Cosmoem",7,"Psychic","",0.1,999.9,"Sturdy","","",400,43,29,131,29,131,37,45,0,140,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
924,"Legendary",791,"Solgaleo",7,"Psychic","Steel",3.4,230,"Full Metal Body","","",680,137,137,107,113,89,97,45,0,340,"Slow","Undiscovered","",NaN,120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
925,"Legendary",792,"Lunala",7,"Psychic","Ghost",4,120,"Shadow Shield","","",680,137,113,89,137,107,97,45,0,340,"Slow","Undiscovered","",NaN,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,4,1,4,1,1
926,"Ultra Beast",793,"Nihilego",7,"Rock","Poison",1.2,55.5,"Beast Boost","","",570,109,53,47,127,131,103,45,0,285,"Slow","Undiscovered","",NaN,120,0.5,0.5,2,1,1,1,1,0.25,4,0.5,2,0.5,1,1,1,1,2,0.5
927,"Ultra Beast",794,"Buzzwole",7,"Bug","Fighting",2.4,333.6,"Beast Boost","","",570,107,139,139,53,53,79,45,0,285,"Slow","Undiscovered","",NaN,120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
928,"Ultra Beast",795,"Pheromosa",7,"Bug","Fighting",1.8,25,"Beast Boost","","",570,71,137,37,137,37,151,45,0,285,"Slow","Undiscovered","",NaN,120,1,2,1,1,0.5,1,0.5,1,0.5,4,2,0.5,1,1,1,0.5,1,2
929,"Ultra Beast",796,"Xurkitree",7,"Electric","",3.8,100,"Beast Boost","","",570,83,89,71,173,71,83,45,0,285,"Slow","Undiscovered","",NaN,120,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
930,"Ultra Beast",797,"Celesteela",7,"Steel","Flying",9.2,999.9,"Beast Boost","","",570,97,101,103,107,101,61,45,0,285,"Slow","Undiscovered","",NaN,120,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
931,"Ultra Beast",798,"Kartana",7,"Grass","Steel",0.3,0.1,"Beast Boost","","",570,59,181,131,59,31,109,45,0,285,"Slow","Undiscovered","",NaN,120,0.5,4,0.5,0.5,0.25,1,2,0,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5
932,"Ultra Beast",799,"Guzzlord",7,"Dark","Dragon",5.5,888,"Beast Boost","","",570,223,101,53,97,53,43,45,0,285,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4
933,"Legendary",800,"Necrozma",7,"Psychic","",2.4,230,"Prism Armor","","",600,97,107,101,127,89,79,255,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,1.5,1,1.5,1,1.5,1,1
934,"Legendary",800,"Dusk Mane Necrozma",7,"Psychic","Steel",3.8,460,"Prism Armor","","",680,97,157,127,113,109,77,3,0,340,"Slow","Undiscovered","",NaN,120,0.5,1.5,1,1,0.5,0.5,1,0,1.5,0.5,0.25,1,0.5,1.5,0.5,1.5,0.5,0.5
935,"Legendary",800,"Dawn Wings Necrozma",7,"Psychic","Ghost",4.2,350,"Prism Armor","","",680,97,113,109,157,127,77,3,0,340,"Slow","Undiscovered","",NaN,120,0,1,1,1,1,1,0,0.5,1,1,0.5,1,1,3,1,3,1,1
936,"Legendary",800,"Ultra Necrozma",7,"Psychic","Dragon",7.5,230,"Neuroforce","","",754,97,167,97,167,97,129,3,0,377,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,0.5,0.5,2,0.5,1,1,1,0.5,2,1,2,2,2,1,2
937,"Mythical",801,"Magearna",7,"Steel","Fairy",1,80.5,"Soul-Heart","","",600,80,95,115,130,115,65,3,0,300,"Slow","Undiscovered","",NaN,120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5
938,"Mythical",802,"Marshadow",7,"Fighting","Ghost",0.7,22.2,"Technician","","",600,90,125,80,90,90,125,3,0,300,"Slow","Undiscovered","",NaN,120,0,1,1,1,1,1,0,0.5,1,2,2,0.25,0.5,2,1,1,1,2
939,"Ultra Beast",803,"Poipole",7,"Poison","",0.6,1.8,"Beast Boost","","",420,67,73,67,73,67,73,45,0,189,"Slow","Undiscovered","",NaN,120,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
940,"Ultra Beast",804,"Naganadel",7,"Poison","Dragon",3.6,150,"Beast Boost","","",540,73,73,73,127,73,121,45,0,270,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1
941,"Ultra Beast",805,"Stakataka",7,"Rock","Steel",5.5,820,"Beast Boost","","",570,61,131,211,53,101,13,30,0,285,"Slow","Undiscovered","",NaN,120,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5
942,"Ultra Beast",806,"Blacephalon",7,"Fire","Ghost",1.8,13,"Beast Boost","","",570,53,127,53,151,79,107,30,0,285,"Slow","Undiscovered","",NaN,120,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
943,"Mythical",807,"Zeraora",7,"Electric","",1.5,44.5,"Volt Absorb","","",600,88,112,75,102,80,143,3,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
944,"Mythical",808,"Meltan",7,"Steel","",0.2,8,"Magnet Pull","","",300,46,65,65,55,35,34,3,0,135,"Slow","Undiscovered","",NaN,120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
945,"Mythical",809,"Melmetal",7,"Steel","",2.5,800,"Iron Fist","","",600,135,143,143,80,65,34,3,0,300,"Slow","Undiscovered","",NaN,120,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
946,"Generic",810,"Grookey",8,"Grass","",0.3,5,"Overgrow","","Grassy Surge",310,50,65,50,40,40,65,45,50,62,"Medium Slow","Field","Grass",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
947,"Generic",811,"Thwackey",8,"Grass","",0.7,14,"Overgrow","","Grassy Surge",420,70,85,70,55,60,80,45,50,147,"Medium Slow","Field","Grass",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
948,"Generic",812,"Rillaboom",8,"Grass","",2.1,90,"Overgrow","","Grassy Surge",530,100,125,90,60,70,85,45,50,265,"Medium Slow","Field","Grass",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
949,"Generic",813,"Scorbunny",8,"Fire","",0.3,4.5,"Blaze","","Libero",310,50,71,40,40,40,69,45,50,62,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
950,"Generic",814,"Raboot",8,"Fire","",0.6,9,"Blaze","","Libero",420,65,86,60,55,60,94,45,50,147,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
951,"Generic",815,"Cinderace",8,"Fire","",1.4,33,"Blaze","","Libero",530,80,116,75,65,75,119,45,50,265,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
952,"Generic",816,"Sobble",8,"Water","",0.3,4,"Torrent","","Sniper",310,50,40,40,70,40,70,45,50,62,"Medium Slow","Field","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
953,"Generic",817,"Drizzile",8,"Water","",0.7,11.5,"Torrent","","Sniper",420,65,60,55,95,55,90,45,50,147,"Medium Slow","Field","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
954,"Generic",818,"Inteleon",8,"Water","",1.9,45.2,"Torrent","","Sniper",530,70,85,65,125,65,120,45,50,265,"Medium Slow","Field","Water 1",87.5,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
955,"Generic",819,"Skwovet",8,"Normal","",0.3,2.5,"Cheek Pouch","","Gluttony",275,70,55,55,35,35,25,255,50,55,"Medium Fast","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
956,"Generic",820,"Greedent",8,"Normal","",0.6,6,"Cheek Pouch","","Gluttony",460,120,95,95,55,75,20,90,50,161,"Medium Fast","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
957,"Generic",821,"Rookidee",8,"Flying","",0.2,1.8,"Keen Eye","Unnerve","Big Pecks",245,38,47,35,33,35,57,255,50,49,"Medium Slow","Flying","",50,15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
958,"Generic",822,"Corvisquire",8,"Flying","",0.8,16,"Keen Eye","Unnerve","Big Pecks",365,68,67,55,43,55,77,120,50,128,"Medium Slow","Flying","",50,15,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1
959,"Generic",823,"Corviknight",8,"Flying","Steel",2.2,75,"Pressure","Unnerve","Mirror Armor",495,98,87,105,53,85,67,45,50,248,"Medium Slow","Flying","",50,15,0.5,2,1,2,0.25,1,1,0,0,0.5,0.5,0.25,1,1,0.5,1,0.5,0.5
960,"Generic",824,"Blipbug",8,"Bug","",0.4,8,"Swarm","Compound Eyes","Telepathy",180,25,20,20,25,45,45,255,50,36,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
961,"Generic",825,"Dottler",8,"Bug","Psychic",0.4,19.5,"Swarm","Compound Eyes","Telepathy",335,50,35,80,50,90,30,120,50,117,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
962,"Generic",826,"Orbeetle",8,"Bug","Psychic",0.4,40.8,"Swarm","Frisk","Telepathy",505,60,45,110,80,120,90,45,50,253,"Medium Fast","Bug","",50,15,1,2,1,1,0.5,1,0.25,1,0.5,2,0.5,2,2,2,1,2,1,1
963,"Generic",827,"Nickit",8,"Dark","",0.6,8.9,"Run Away","Unburden","Stakeout",245,40,28,28,47,52,50,255,50,49,"Fast","Field","",50,15,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
964,"Generic",828,"Thievul",8,"Dark","",1.2,19.9,"Run Away","Unburden","Stakeout",455,70,58,58,87,92,90,127,50,159,"Fast","Field","",50,15,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
965,"Generic",829,"Gossifleur",8,"Grass","",0.4,2.2,"Cotton Down","Regenerator","Effect Spore",250,40,40,60,40,60,10,190,50,50,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
966,"Generic",830,"Eldegoss",8,"Grass","",0.5,2.5,"Cotton Down","Regenerator","Effect Spore",460,60,50,90,80,120,60,75,50,161,"Medium Fast","Grass","",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
967,"Generic",831,"Wooloo",8,"Normal","",0.6,6,"Fluffy","Run Away","Bulletproof",270,42,40,55,40,45,48,255,50,122,"Medium Fast","Field","",50,15,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
968,"Generic",832,"Dubwool",8,"Normal","",1.3,43,"Fluffy","Steadfast","Bulletproof",490,72,80,100,60,90,88,127,50,172,"Medium Fast","Field","",50,15,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
969,"Generic",833,"Chewtle",8,"Water","",0.3,8.5,"Strong Jaw","Shell Armor","Swift Swim",284,50,64,50,38,38,44,255,50,52,"Medium Fast","Monster","Water 1",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
970,"Generic",834,"Drednaw",8,"Water","Rock",1,115.5,"Strong Jaw","Shell Armor","Swift Swim",485,90,115,90,48,68,74,75,50,170,"Medium Fast","Monster","Water 1",50,20,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
971,"Generic",835,"Yamper",8,"Electric","",0.3,13.5,"Ball Fetch","","Rattled",270,59,45,50,40,50,26,255,50,54,"Fast","Field","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
972,"Generic",836,"Boltund",8,"Electric","",1,34,"Strong Jaw","","Competitive",490,69,90,60,90,60,121,45,50,172,"Fast","Field","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
973,"Generic",837,"Rolycoly",8,"Rock","",0.3,12,"Steam Engine","Heatproof","Flash Fire",240,30,40,50,40,50,30,255,50,48,"Medium Slow","Mineral","",50,15,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
974,"Generic",838,"Carkol",8,"Rock","Fire",1.1,78,"Steam Engine","Flame Body","Flash Fire",410,80,60,90,60,70,50,120,50,144,"Medium Slow","Mineral","",50,15,0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5
975,"Generic",839,"Coalossal",8,"Rock","Fire",2.8,310.5,"Steam Engine","Flame Body","Flash Fire",510,110,80,120,80,90,30,45,50,255,"Medium Slow","Mineral","",50,15,0.5,0.25,4,1,1,0.5,2,0.5,4,0.5,1,0.5,2,1,1,1,1,0.5
976,"Generic",840,"Applin",8,"Grass","Dragon",0.2,0.5,"Ripen","Gluttony","Bulletproof",260,40,40,80,40,40,20,255,50,52,"Erratic","Dragon","Grass",50,20,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
977,"Generic",841,"Flapple",8,"Grass","Dragon",0.3,1,"Ripen","Gluttony","Hustle",485,70,110,80,95,60,70,45,50,170,"Erratic","Dragon","Grass",50,20,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
978,"Generic",842,"Appletun",8,"Grass","Dragon",0.4,13,"Ripen","Gluttony","Thick Fat",485,110,85,80,100,80,30,45,50,170,"Erratic","Dragon","Grass",50,20,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
979,"Generic",843,"Silicobra",8,"Ground","",2.2,7.6,"Sand Spit","Shed Skin","Sand Veil",315,52,57,75,35,50,46,255,50,63,"Medium Fast","Dragon","Field",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
980,"Generic",844,"Sandaconda",8,"Ground","",3.8,65.5,"Sand Spit","Shed Skin","Sand Veil",510,72,107,125,65,70,71,120,50,179,"Medium Fast","Dragon","Field",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
981,"Generic",845,"Cramorant",8,"Flying","Water",0.8,18,"Gulp Missile","","",475,70,85,55,85,95,85,45,50,166,"Medium Fast","Flying","Water 1",50,20,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
982,"Generic",846,"Arrokuda",8,"Water","",0.5,1,"Swift Swim","","Propeller Tail",280,41,63,40,40,30,66,255,50,56,"Slow","Water 2","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
983,"Generic",847,"Barraskewda",8,"Water","",1.3,30,"Swift Swim","","Propeller Tail",490,61,123,60,60,50,136,60,50,172,"Slow","Water 2","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
984,"Baby",848,"Toxel",8,"Electric","Poison",0.4,11,"Rattled","Static","Klutz",242,40,38,35,54,35,40,75,50,48,"Medium Slow","Undiscovered","",50,25,1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5
985,"Generic",849,"Toxtricity Low Key Form",8,"Electric","Poison",1.6,40,"Punk Rock","Minus","Technician",502,75,98,70,114,70,75,45,50,176,"Medium Slow","Human-Like","",50,25,1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5
986,"Generic",849,"Toxtricity Amped Form",8,"Electric","Poison",1.6,40,"Punk Rock","Plus","Technician",502,75,98,70,114,70,75,45,50,176,"Medium Slow","Human-Like","",50,25,1,1,1,0.5,0.5,1,0.5,0.5,4,0.5,2,0.5,1,1,1,1,0.5,0.5
987,"Generic",850,"Sizzlipede",8,"Fire","Bug",0.7,1,"Flash Fire","White Smoke","Flame Body",305,50,65,45,50,50,45,190,50,61,"Medium Fast","Bug","",50,20,1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5
988,"Generic",851,"Centiskorch",8,"Fire","Bug",3,120,"Flash Fire","White Smoke","Flame Body",525,100,115,65,90,90,65,75,50,184,"Medium Fast","Bug","",50,20,1,0,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5
989,"Generic",852,"Clobbopus",8,"Fighting","",0.6,4,"Limber","","Technician",310,50,68,60,50,50,32,180,50,62,"Medium Slow","Human-Like","Water 1",50,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
990,"Generic",853,"Grapploct",8,"Fighting","",1.6,39,"Limber","","Technician",480,80,118,90,70,80,42,45,50,168,"Medium Slow","Human-Like","Water 1",50,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
991,"Generic",854,"Sinistea",8,"Ghost","",0.1,0.2,"Weak Armor","","Cursed Body",308,40,45,45,74,54,50,120,50,62,"Medium Fast","Amorphous","Mineral",NaN,20,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
992,"Generic",855,"Polteageist",8,"Ghost","",0.2,0.4,"Weak Armor","","Cursed Body",508,60,65,65,134,114,70,60,50,178,"Medium Fast","Amorphous","Mineral",NaN,20,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
993,"Generic",856,"Hatenna",8,"Psychic","",0.4,3.4,"Healer","Anticipation","Magic Bounce",265,42,30,45,56,53,39,235,50,53,"Slow","Fairy","",0,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
994,"Generic",857,"Hattrem",8,"Psychic","",0.6,4.8,"Healer","Anticipation","Magic Bounce",370,57,40,65,86,73,49,120,50,130,"Slow","Fairy","",0,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
995,"Generic",858,"Hatterene",8,"Psychic","Fairy",2.1,5,"Healer","Anticipation","Magic Bounce",510,57,90,95,136,103,29,45,50,255,"Slow","Fairy","",0,20,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
996,"Generic",859,"Impidimp",8,"Dark","Fairy",0.4,5.5,"Prankster","Frisk","Pickpocket",265,45,45,30,55,40,50,255,50,53,"Medium Fast","Fairy","Human-Like",100,20,1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2
997,"Generic",860,"Morgrem",8,"Dark","Fairy",0.8,12.5,"Prankster","Frisk","Pickpocket",370,65,60,45,75,55,70,120,50,130,"Medium Fast","Fairy","Human-Like",100,20,1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2
998,"Generic",861,"Grimmsnarl",8,"Dark","Fairy",1.5,61,"Prankster","Frisk","Pickpocket",510,95,120,65,95,75,60,45,50,255,"Medium Fast","Fairy","Human-Like",100,20,1,1,1,1,1,1,1,2,1,1,0,1,1,0.5,0,0.25,2,2
999,"Generic",862,"Obstagoon",8,"Dark","Normal",1.6,46,"Reckless","Guts","Defiant",520,93,90,101,60,81,95,45,50,260,"Medium Fast","Field","",50,15,1,1,1,1,1,1,4,1,1,1,0,2,1,0,1,0.5,1,2
1000,"Generic",863,"Perrserker",8,"Steel","",0.8,28,"Battle Armor","Tough Claws","Steely Spirit",440,70,110,100,50,60,50,90,50,154,"Medium Fast","Field","",50,20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
1001,"Generic",864,"Cursola",8,"Ghost","",1,0.4,"Weak Armor","","Perish Body",510,60,95,50,145,130,30,30,50,179,"Fast","Water 1","Water 3",25,20,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
1002,"Generic",865,"Sirfetch'd",8,"Fighting","",0.8,117,"Steadfast","","Scrappy",507,62,135,95,68,82,65,45,50,177,"Medium Fast","Field","Flying",50,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
1003,"Generic",866,"Mr. Rime",8,"Psychic","Ice",1.5,58.2,"Tangled Feet","Screen Cleaner","Ice Body",520,80,85,75,110,100,70,45,50,182,"Medium Fast","Human-Like","",50,25,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1
1004,"Generic",867,"Runerigus",8,"Ground","Ghost",1.6,66.6,"Wandering Spirit","","",483,58,95,145,50,105,30,90,50,169,"Medium Fast","Amorphous","Mineral",50,25,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
1005,"Generic",868,"Milcery",8,"Fairy","",0.2,0.3,"Sweet Veil","","Aroma Veil",270,45,40,40,50,61,34,200,50,54,"Medium Fast","Amorphous","Fairy",0,20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
1006,"Generic",869,"Alcremie",8,"Fairy","",0.3,0.5,"Sweet Veil","","Aroma Veil",495,65,60,75,110,121,64,100,50,173,"Medium Fast","Amorphous","Fairy",0,20,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
1007,"Generic",870,"Falinks",8,"Fighting","",3,62,"Battle Armor","","Defiant",470,65,100,100,70,60,75,45,50,165,"Medium Fast","Fairy","Mineral",NaN,25,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
1008,"Generic",871,"Pincurchin",8,"Electric","",0.3,1,"Lightning Rod","","Electric Surge",435,48,101,95,91,85,15,75,50,152,"Medium Fast","Amorphous","Water 1",50,20,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
1009,"Generic",872,"Snom",8,"Ice","Bug",0.3,3.8,"Shield Dust","","Ice Scales",185,30,25,35,45,30,20,190,50,37,"Medium Fast","Bug","",50,20,1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1
1010,"Generic",873,"Frosmoth",8,"Ice","Bug",1.3,42,"Shield Dust","","Ice Scales",475,70,65,60,125,90,65,75,50,166,"Medium Fast","Bug","",50,20,1,4,1,1,0.5,0.5,1,1,0.5,2,1,1,4,1,1,1,2,1
1011,"Generic",874,"Stonjourner",8,"Rock","",2.5,520,"Power Spot","","",470,100,125,135,20,20,70,60,50,165,"Slow","Mineral","",50,25,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
1012,"Generic",875,"Eiscue Ice Face",8,"Ice","",1.4,89,"Ice Face","","",470,75,80,110,65,90,50,60,50,165,"Slow","Field","Water 1",50,25,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
1013,"Generic",875,"Eiscue Noice Face",8,"Ice","",1.4,89,"Ice Face","","",470,75,80,70,65,50,130,60,50,165,"Slow","Field","Water 1",50,25,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
1014,"Generic",876,"Indeedee Male",8,"Psychic","Normal",0.9,28,"Inner Focus","Synchronize","Psychic Surge",475,60,65,55,105,95,95,30,140,166,"Fast","Fairy","",100,40,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
1015,"Generic",876,"Indeedee Female",8,"Psychic","Normal",0.9,28,"Own Tempo","Synchronize","Psychic Surge",475,70,55,65,95,105,85,30,140,166,"Fast","Fairy","",0,40,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
1016,"Generic",877,"Morpeko Full Belly Mode",8,"Electric","Dark",0.3,3,"Hunger Switch","","",436,58,95,58,70,58,97,180,50,153,"Medium Fast","Fairy","Field",50,10,1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2
1017,"Generic",877,"Morpeko Hangry Mode",8,"Electric","Dark",0.3,3,"Hunger Switch","","",436,58,95,58,70,58,97,180,50,153,"Medium Fast","Fairy","Field",50,10,1,1,1,0.5,1,1,2,1,2,0.5,0,2,1,0.5,1,0.5,0.5,2
1018,"Generic",878,"Cufant",8,"Steel","",1.2,100,"Sheer Force","","Heavy Metal",330,72,80,49,40,49,40,190,50,66,"Medium Fast","Field","Mineral",50,25,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
1019,"Generic",879,"Copperajah",8,"Steel","",3,650,"Sheer Force","","Heavy Metal",500,122,130,69,80,69,30,90,50,175,"Medium Fast","Field","Mineral",50,25,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
